"SIGLA UF","CODIGO UF","CODIGO MUNICIPIO","MUNICIPIO","POPULACAO"
"AL","27","05804","Olho d'Água do Casado","8,139"
"AL","27","05903","Olho d'Água Grande","4,817"
"AL","27","06000","Olivença","10,522"
"AL","27","06109","Ouro Branco","11,049"
"AL","27","06208","Palestina","4,878"
"AL","27","06307","Palmeira dos Índios","70,151"
"AL","27","06406","Pão de Açúcar","23,855"
"AL","27","06422","Pariconha","10,209"
"AL","27","06448","Paripueira","9,725"
"AL","27","06505","Passo de Camaragibe","13,826"
"AL","27","06604","Paulo Jacinto","7,534"
"AL","27","06703","Penedo","59,020"
"AL","27","06802","Piaçabuçu","17,466"
"AL","27","06901","Pilar","31,627"
"AL","27","07008","Pindoba","3,126"
"AL","27","07107","Piranhas","23,910"
"AL","27","07206","Poço das Trincheiras","12,205"
"AL","27","07305","Porto Calvo","25,129"
"AL","27","07404","Porto de Pedras","10,321"
"AL","27","07503","Porto Real do Colégio","17,947"
"AL","27","07602","Quebrangulo","11,289"
"AL","27","07701","Rio Largo","65,432"
"AL","27","07800","Roteiro","6,692"
"AL","27","07909","Santa Luzia do Norte","7,248"
"AL","27","08006","Santana do Ipanema","42,296"
"AL","27","08105","Santana do Mundaú","11,663"
"AL","27","08204","São Brás","6,820"
"AL","27","08303","São José da Laje","22,282"
"AL","27","08402","São José da Tapera","30,129"
"AL","27","08501","São Luís do Quitunde","31,647"
"AL","27","08600","São Miguel dos Campos","51,473"
"AL","27","08709","São Miguel dos Milagres","7,219"
"AL","27","08808","São Sebastião","31,002"
"AL","27","08907","Satuba","14,154"
"AL","27","08956","Senador Rui Palmeira","12,641"
"AL","27","09004","Tanque d'Arca","5,695"
"AL","27","09103","Taquarana","18,157"
"AL","27","09152","Teotônio Vilela","40,291"
"AL","27","09202","Traipu","24,911"
"AL","27","09301","União dos Palmares","60,619"
"AL","27","09400","Viçosa","26,050"
"SE","28","00100","Amparo de São Francisco","2,197"
"SE","28","00209","Aquidabã","19,185"
"SE","28","00308","Aracaju","520,303"
"SE","28","00407","Arauá","11,633"
"SE","28","00506","Areia Branca","16,072"
"SE","28","00605","Barra dos Coqueiros","19,218"
"SE","28","00670","Boquim","24,472"
"SE","28","00704","Brejo Grande","7,760"
"SE","28","01009","Campo do Brito","16,122"
"SE","28","01108","Canhoba","3,910"
"SE","28","01207","Canindé de São Francisco","21,806"
"SE","28","01306","Capela","27,913"
"SE","28","01405","Carira","18,965"
"SE","28","01504","Carmópolis","11,911"
"SE","28","01603","Cedro de São João","5,358"
"SE","28","01702","Cristinápolis","15,867"
"SE","28","01900","Cumbe","3,741"
"SE","28","02007","Divina Pastora","4,198"
"SE","28","02106","Estância","61,368"
"SE","28","02205","Feira Nova","5,628"
"SE","28","02304","Frei Paulo","12,589"
"SE","28","02403","Gararu","11,606"
"SE","28","02502","General Maynard","2,773"
"SE","28","02601","Gracho Cardoso","5,554"
"SE","28","02700","Ilha das Flores","8,598"
"SE","28","02809","Indiaroba","17,089"
"SE","28","02908","Itabaiana","83,161"
"SE","28","03005","Itabaianinha","37,431"
"SE","28","03104","Itabi","4,736"
"SE","28","03203","Itaporanga d'Ajuda","28,131"
"SE","28","03302","Japaratuba","15,450"
"SE","28","03401","Japoatã","13,539"
"SE","28","03500","Lagarto","88,980"
"SE","28","03609","Laranjeiras","23,923"
"SE","28","03708","Macambira","6,295"
"SE","28","03807","Malhada dos Bois","3,658"
"SE","28","03906","Malhador","11,728"
"SE","28","04003","Maruim","15,150"
"SE","28","04102","Moita Bonita","10,910"
"SE","28","04201","Monte Alegre de Sergipe","13,199"
"SE","28","04300","Muribeca","7,225"
"SE","28","04409","Neópolis","18,909"
"SE","28","04458","Nossa Senhora Aparecida","8,517"
"SE","28","04508","Nossa Senhora da Glória","29,546"
"SE","28","04607","Nossa Senhora das Dores","23,800"
"SE","28","04706","Nossa Senhora de Lourdes","6,280"
"SE","28","04805","Nossa Senhora do Socorro","148,546"
"SE","28","04904","Pacatuba","12,377"
"SE","28","05000","Pedra Mole","2,774"
"SE","28","05109","Pedrinhas","8,389"
"SE","28","05208","Pinhão","5,590"
"SE","28","05307","Pirambu","8,227"
"SE","28","05406","Poço Redondo","28,969"
"SE","28","05505","Poço Verde","21,083"
"SE","28","05604","Porto da Folha","26,520"
"SE","28","05703","Propriá","27,629"
"SE","28","05802","Riachão do Dantas","19,019"
"SE","28","05901","Riachuelo","9,087"
"SE","28","06008","Ribeirópolis","15,676"
"SE","28","06107","Rosário do Catete","8,518"
"SE","28","06206","Salgado","18,563"
"SE","28","06305","Santa Luzia do Itanhy","13,041"
"SE","28","06503","Santa Rosa de Lima","3,844"
"SE","28","06404","Santana do São Francisco","6,596"
"SE","28","06602","Santo Amaro das Brotas","11,652"
"SE","28","06701","São Cristóvão","71,931"
"SE","28","06800","São Domingos","10,128"
"SE","28","06909","São Francisco","2,874"
"SE","28","07006","São Miguel do Aleixo","3,670"
"SE","28","07105","Simão Dias","37,145"
"SE","28","07204","Siriri","7,618"
"SE","28","07303","Telha","2,852"
"SE","28","07402","Tobias Barreto","47,265"
"SE","28","07501","Tomar do Geru","12,877"
"SE","28","07600","Umbaúba","20,562"
"BA","29","00108","Abaíra","8,638"
"BA","29","00207","Abaré","17,342"
"BA","29","00306","Acajutiba","14,628"
"BA","29","00355","Adustina","14,824"
"BA","29","00405","Água Fria","14,814"
"BA","29","00603","Aiquara","5,212"
"BA","29","00702","Alagoinhas","132,725"
"BA","29","00801","Alcobaça","19,840"
"BA","29","00900","Almadina","6,687"
"BA","29","01007","Amargosa","33,554"
"BA","29","01106","Amélia Rodrigues","22,096"
"BA","29","01155","América Dourada","16,189"
"BA","29","01205","Anagé","25,716"
"BA","29","01304","Andaraí","14,088"
"BA","29","01353","Andorinha","14,132"
"BA","29","01403","Angical","14,700"
"BA","29","01502","Anguera","9,523"
"BA","29","01601","Antas","16,446"
"BA","29","01700","Antônio Cardoso","12,074"
"BA","29","01809","Antônio Gonçalves","10,653"
"BA","29","01908","Aporá","17,870"
"BA","29","01957","Apuarema","7,379"
"BA","29","02054","Araças","11,662"
"BA","29","02005","Aracatu","14,168"
"BA","29","02104","Araci","51,912"
"BA","29","02203","Aramari","9,527"
"BA","29","02252","Arataca","10,717"
"BA","29","02302","Aratuípe","8,507"
"BA","29","02401","Aurelino Leal","14,458"
"BA","29","02500","Baianópolis","13,437"
"BA","29","02609","Baixa Grande","20,980"
"BA","29","02658","Banzaê","10,865"
"BA","29","02708","Barra","47,755"
"BA","29","02807","Barra da Estiva","20,750"
"BA","29","02906","Barra do Choça","32,489"
"BA","29","03003","Barra do Mendes","14,054"
"BA","29","03102","Barra do Rocha","6,133"
"BA","29","03201","Barreiras","129,501"
"BA","29","03235","Barro Alto","13,403"
"BA","29","03300","Barro Preto","6,669"
"BA","29","03276","Barrocas","13,182"
"BA","29","03409","Belmonte","21,479"
"BA","29","03508","Belo Campo","15,262"
"BA","29","03607","Biritinga","13,961"
"BA","29","03706","Boa Nova","16,007"
"BA","29","03805","Boa Vista do Tupim","17,841"
"BA","29","03904","Bom Jesus da Lapa","62,199"
"BA","29","03953","Bom Jesus da Serra","10,295"
"BA","29","04001","Boninal","13,227"
"BA","29","04050","Bonito","13,678"
"BA","29","04100","Boquira","21,863"
"BA","29","04209","Botuporã","11,026"
"BA","29","04308","Brejões","12,677"
"BA","29","04407","Brejolândia","9,337"
"BA","29","04506","Brotas de Macaúbas","10,922"
"BA","29","04605","Brumado","62,381"
"BA","29","04704","Buerarema","19,956"
"BA","29","04753","Buritirama","18,656"
"BA","29","04803","Caatiba","10,367"
"BA","29","04852","Cabaceiras do Paraguaçu","17,502"
"BA","29","04902","Cachoeira","32,252"
"BA","29","05008","Caculé","21,847"
"BA","29","05107","Caém","10,377"
"BA","29","05156","Caetanos","12,133"
"BA","29","05206","Caetité","46,192"
"BA","29","05305","Cafarnaum","17,402"
"BA","29","05404","Cairu","13,712"
"BA","29","05503","Caldeirão Grande","13,072"
"BA","29","05602","Camacan","30,289"
"BA","29","05701","Camaçari *","220,495"
"BA","29","05800","Camamu","32,172"
"BA","29","05909","Campo Alegre de Lourdes","26,935"
"BA","29","06006","Campo Formoso","65,137"
"BA","29","06105","Canápolis","10,577"
"BA","29","06204","Canarana","24,436"
"BA","29","06303","Canavieiras","35,743"
"BA","29","06402","Candeal","9,019"
"BA","29","06501","Candeias","78,618"
"BA","29","06600","Candiba","12,352"
"BA","29","06709","Cândido Sales","26,727"
"BA","29","06808","Cansanção","32,789"
"BA","29","06824","Canudos","14,656"
"BA","29","06857","Capela do Alto Alegre","12,311"
"BA","29","06873","Capim Grosso","25,823"
"BA","29","06899","Caraíbas","10,541"
"BA","29","06907","Caravelas","21,150"
"BA","29","07004","Cardeal da Silva","8,280"
"BA","29","07103","Carinhanha","28,879"
"BA","29","07202","Casa Nova","62,862"
"BA","29","07301","Castro Alves","24,437"
"BA","29","07400","Catolândia","3,767"
"BA","29","07509","Catu","48,697"
"BA","29","07558","Caturama","8,545"
"BA","29","07608","Central","17,320"
"BA","29","07707","Chorrochó","10,571"
"BA","29","07806","Cícero Dantas","30,827"
"BA","29","07905","Cipó","15,063"
"BA","29","08002","Coaraci","22,764"
"BA","29","08101","Cocos","17,394"
"BA","29","08200","Conceição da Feira","19,091"
"BA","29","08309","Conceição do Almeida","17,684"
"BA","29","08408","Conceição do Coité","60,835"
"BA","29","08507","Conceição do Jacuípe","27,522"
"BA","29","08606","Conde","22,034"
"BA","29","08705","Condeúba","17,004"
"BA","29","08804","Contendas do Sincorá","3,857"
"BA","29","08903","Coração de Maria","23,161"
"BA","29","09000","Cordeiros","8,518"
"BA","29","09109","Coribe","14,555"
"BA","29","09208","Coronel João Sá","18,168"
"BA","29","09307","Correntina","31,658"
"BA","29","09406","Cotegipe","13,663"
"BA","29","09505","Cravolândia","5,429"
"BA","29","09604","Crisópolis","19,510"
"BA","29","09703","Cristópolis","13,595"
"BA","29","09802","Cruz das Almas","54,827"
"BA","29","09901","Curaçá","32,449"
"BA","29","10008","Dário Meira","12,565"
"BA","29","10057","Dias d'Ávila","53,821"
"BA","29","10107","Dom Basílio","11,087"
"BA","29","10206","Dom Macedo Costa","3,809"
"BA","29","10305","Elísio Medrado","7,907"
"BA","29","10404","Encruzilhada","22,525"
"BA","29","10503","Entre Rios","38,886"
"BA","29","00504","Érico Cardoso","10,609"
"BA","29","10602","Esplanada","31,118"
"BA","29","10701","Euclides da Cunha","56,625"
"BA","29","10727","Eunápolis","93,984"
"BA","29","10750","Fátima","18,918"
"BA","29","10776","Feira da Mata","6,328"
"BA","29","10800","Feira de Santana *","571,997"
"BA","29","10859","Filadélfia","15,979"
"BA","29","10909","Firmino Alves","5,577"
"BA","29","11006","Floresta Azul","10,333"
"BA","29","11105","Formosa do Rio Preto","20,845"
"BA","29","11204","Gandu","30,091"
"BA","29","11253","Gavião","4,444"
"BA","29","11303","Gentio do Ouro","11,326"
"BA","29","11402","Glória","13,879"
"BA","29","11501","Gongogi","6,845"
"BA","29","11600","Governador Mangabeira","19,828"
"BA","29","11659","Guajeru","7,062"
"BA","29","11709","Guanambi","76,230"
"BA","29","11808","Guaratinga","22,621"
"BA","29","11857","Heliópolis","14,020"
"BA","29","11907","Iaçu","27,835"
"BA","29","12004","Ibiassucê","9,507"
"BA","29","12103","Ibicaraí","24,752"
"BA","29","12202","Ibicoara","15,856"
"BA","29","12301","Ibicuí","15,777"
"BA","29","12400","Ibipeba","16,762"
"BA","29","12509","Ibipitanga","13,841"
"BA","29","12608","Ibiquera","5,007"
"BA","29","12707","Ibirapitanga","23,197"
"BA","29","12806","Ibirapuã","7,534"
"BA","29","12905","Ibirataia","23,940"
"BA","29","13002","Ibitiara","15,802"
"BA","29","13101","Ibititá","18,614"
"BA","29","13200","Ibotirama","25,292"
"BA","29","13309","Ichu","5,881"
"BA","29","13408","Igaporã","14,499"
"BA","29","13457","Igrapiúna","13,246"
"BA","29","13507","Iguaí","27,849"
"BA","29","13606","Ilhéus *","220,144"
"BA","29","13705","Inhambupe","34,388"
"BA","29","13804","Ipecaetá","16,055"
"BA","29","13903","Ipiaú","42,561"
"BA","29","14000","Ipirá","60,043"
"BA","29","14109","Ipupiara","8,931"
"BA","29","14208","Irajuba","7,215"
"BA","29","14307","Iramaia","15,134"
"BA","29","14406","Iraquara","22,607"
"BA","29","14505","Irará","25,012"
"BA","29","14604","Irecê","62,676"
"BA","29","14653","Itabela","25,821"
"BA","29","14703","Itaberaba","59,393"
"BA","29","14802","Itabuna *","210,604"
"BA","29","14901","Itacaré","24,720"
"BA","29","15007","Itaeté","14,154"
"BA","29","15106","Itagi","13,882"
"BA","29","15205","Itagibá","16,272"
"BA","29","15304","Itagimirim","7,049"
"BA","29","15353","Itaguaçu da Bahia","12,545"
"BA","29","15403","Itaju do Colônia","7,673"
"BA","29","15502","Itajuípe","20,343"
"BA","29","15601","Itamaraju","65,327"
"BA","29","15700","Itamari","8,468"
"BA","29","15809","Itambé","33,687"
"BA","29","15908","Itanagra","6,605"
"BA","29","16005","Itanhém","20,636"
"BA","29","16104","Itaparica","19,897"
"BA","29","16203","Itapé","11,123"
"BA","29","16302","Itapebi","11,520"
"BA","29","16401","Itapetinga","63,243"
"BA","29","16500","Itapicuru","30,703"
"BA","29","16609","Itapitanga","10,106"
"BA","29","16708","Itaquara","7,564"
"BA","29","16807","Itarantim","17,615"
"BA","29","16856","Itatim","14,569"
"BA","29","16906","Itiruçu","15,764"
"BA","29","17003","Itiúba","35,749"
"BA","29","17102","Itororó","20,165"
"BA","29","17201","Ituaçu","17,939"
"BA","29","17300","Ituberá","23,530"
"BA","29","17334","Iuiú","11,469"
"BA","29","17359","Jaborandi","8,931"
"BA","29","17409","Jacaraci","14,346"
"BA","29","17508","Jacobina","76,463"
"BA","29","17607","Jaguaquara","46,641"
"BA","29","17706","Jaguarari","29,097"
"BA","29","17805","Jaguaripe","16,207"
"BA","29","17904","Jandaíra","9,758"
"BA","29","18001","Jequié","145,964"
"BA","29","18100","Jeremoabo","37,431"
"BA","29","18209","Jiquiriçá","13,386"
"BA","29","18308","Jitaúna","16,839"
"BA","29","18357","João Dourado","20,834"
"BA","29","18407","Juazeiro *","230,538"
"BA","29","18456","Jucuruçu","10,599"
"BA","29","18506","Jussara","14,833"
"BA","29","18555","Jussari","6,857"
"BA","29","18605","Jussiape","8,465"
"BA","29","18704","Lafaiete Coutinho","3,526"
"BA","29","18753","Lagoa Real","13,795"
"BA","29","18803","Laje","21,104"
"BA","29","18902","Lajedão","3,469"
"BA","29","19009","Lajedinho","4,329"
"BA","29","19058","Lajedo do Tabocal","8,591"
"BA","29","19108","Lamarão","11,988"
"BA","29","19157","Lapão","25,557"
"BA","29","19207","Lauro de Freitas","144,492"
"BA","29","19306","Lençóis","9,617"
"BA","29","19405","Licínio de Almeida","12,695"
"BA","29","19504","Livramento de Nossa Senhora","42,146"
"BA","29","19553","Luís Eduardo Magalhães","44,265"
"BA","29","19603","Macajuba","11,207"
"BA","29","19702","Macarani","16,046"
"BA","29","19801","Macaúbas","45,958"
"BA","29","19900","Macururé","7,779"
"BA","29","19926","Madre de Deus","15,432"
"BA","29","19959","Maetinga","8,793"
"BA","29","20007","Maiquinique","8,324"
"BA","29","20106","Mairi","19,259"
"BA","29","20205","Malhada","16,085"
"BA","29","20304","Malhada de Pedras","7,620"
"BA","29","20403","Manoel Vitorino","14,262"
"BA","29","20452","Mansidão","11,694"
"BA","29","20502","Maracás","34,221"
"BA","29","20601","Maragogipe","42,079"
"BA","29","20700","Maraú","17,029"
"BA","29","20809","Marcionílio Souza","10,716"
"BA","29","20908","Mascote","16,061"
"BA","29","21005","Mata de São João","37,201"
"BA","29","21054","Matina","12,322"
"BA","29","21104","Medeiros Neto","21,866"
"BA","29","21203","Miguel Calmon","27,213"
"BA","29","21302","Milagres","11,771"
"BA","29","21401","Mirangaba","17,474"
"BA","29","21450","Mirante","9,174"
"BA","29","21500","Monte Santo","52,252"
"BA","29","21609","Morpará","8,586"
"BA","29","21708","Morro do Chapéu","34,012"
"BA","29","21807","Mortugaba","13,905"
"BA","29","21906","Mucugê","14,131"
"BA","29","22003","Mucuri","33,143"
"BA","29","22052","Mulungu do Morro","13,755"
"BA","29","22102","Mundo Novo","23,822"
"BA","29","22201","Muniz Ferreira","6,990"
"BA","29","22250","Muquém de São Francisco","10,096"
"BA","29","22300","Muritiba","27,212"
"BA","29","22409","Mutuípe","21,181"
"BA","29","22508","Nazaré","26,506"
"BA","29","22607","Nilo Peçanha","12,531"
"BA","29","22656","Nordestina","12,172"
"BA","29","22706","Nova Canaã","18,829"
"BA","29","22730","Nova Fátima","7,674"
"BA","29","22755","Nova Ibiá","6,871"
"BA","29","22805","Nova Itarana","7,423"
"BA","29","22854","Nova Redenção","8,943"
"BA","29","22904","Nova Soure","25,697"
"BA","29","23001","Nova Viçosa","34,623"
"BA","29","23035","Novo Horizonte","10,304"
"BA","29","23050","Novo Triunfo","14,153"
"BA","29","23100","Olindina","23,791"
"BA","29","23209","Oliveira dos Brejinhos","22,609"
"BA","29","23308","Ouriçangas","7,802"
"BA","29","23357","Ourolândia","16,302"
"BA","29","23407","Palmas de Monte Alto","21,107"
"BA","29","23506","Palmeiras","8,040"
"BA","29","23605","Paramirim","20,055"
"BA","29","23704","Paratinga","28,671"
"BA","29","23803","Paripiranga","28,347"
"BA","29","23902","Pau Brasil","12,155"
"BA","29","24009","Paulo Afonso","101,952"
"BA","29","24058","Pé de Serra","14,160"
"BA","29","24108","Pedrão","7,238"
"BA","29","24207","Pedro Alexandre","17,092"
"BA","29","24306","Piatã","18,085"
"BA","29","24405","Pilão Arcado","32,844"
"BA","29","24504","Pindaí","15,306"
"BA","29","24603","Pindobaçu","20,312"
"BA","29","24652","Pintadas","10,551"
"BA","29","24678","Piraí do Norte","8,897"
"BA","29","24702","Piripá","13,515"
"BA","29","24801","Piritiba","24,189"
"BA","29","24900","Planaltino","8,472"
"BA","29","25006","Planalto","21,486"
"BA","29","25105","Poções","44,759"
"BA","29","25204","Pojuca","30,221"
"BA","29","25253","Ponto Novo","14,820"
"BA","29","25303","Porto Seguro","114,459"
"BA","29","25402","Potiraguá","10,350"
"BA","29","25501","Prado","25,429"
"BA","29","25600","Presidente Dutra","13,822"
"BA","29","25709","Presidente Jânio Quadros","14,803"
"BA","29","25758","Presidente Tancredo Neves","22,684"
"BA","29","25808","Queimadas","27,186"
"BA","29","25907","Quijingue","27,068"
"BA","29","25931","Quixabeira","9,348"
"BA","29","25956","Rafael Jambeiro","23,107"
"BA","29","26004","Remanso","38,004"
"BA","29","26103","Retirolândia","11,938"
"BA","29","26202","Riachão das Neves","22,528"
"BA","29","26301","Riachão do Jacuípe","32,522"
"BA","29","26400","Riacho de Santana","29,425"
"BA","29","26509","Ribeira do Amparo","14,101"
"BA","29","26608","Ribeira do Pombal","47,400"
"BA","29","26657","Ribeirão do Largo","14,297"
"BA","29","26707","Rio de Contas","13,447"
"BA","29","26806","Rio do Antônio","15,096"
"BA","29","26905","Rio do Pires","11,385"
